Website,Product Name,Category,Brand,Price,Original Price (MRP),Discount Percentage,Rating,Reviews,Favorable Feedback,Critical Feedback
Myntra,Oxford Books Product 420,Books,Oxford,44934.64,64338.29,30.16,1.3,3409,3130,279
Myntra,Fisher-Price Toys Product 212,Toys,Fisher-Price,17949,19760.84,9.17,1.4,2416,2240,176
Myntra,Head Sports Product 495,Sports,Head,26691.13,31154.47,14.33,2.4,2679,2427,252
Myntra,Penguin Books Product 891,Books,Penguin,41221.8,49549.27,16.81,1.2,1717,1166,551
Myntra,Fisher-Price Toys Product 247,Toys,Fisher-Price,11219.67,12527.73,10.44,4.3,3721,2120,1601
Myntra,Samsung Home Appliances Product 408,Home Appliances,Samsung,13849.82,16331.68,15.2,2.2,1692,1476,216
Myntra,Adidas Fashion Product 767,Fashion,Adidas,8473.4,10456.7,18.97,1.2,2183,2156,27
Myntra,Dove Beauty Product 961,Beauty,Dove,27379.39,38475.83,28.84,1.2,2794,1566,1228
Myntra,Lego Toys Product 612,Toys,Lego,29944.11,37787.4,20.76,1.5,820,780,40
Myntra,Hachette Books Product 873,Books,Hachette,10949.06,12805.37,14.5,1.3,2283,1849,434
Myntra,Maybelline Beauty Product 766,Beauty,Maybelline,29467.93,33628.29,12.37,1.2,3723,2893,830
Myntra,Mattel Toys Product 176,Toys,Mattel,33906,49380.02,31.34,4.9,2768,2615,153
Myntra,Reebok Sports Product 724,Sports,Reebok,2237.89,3201.61,30.1,4.2,3571,2982,589
Myntra,Penguin Books Product 599,Books,Penguin,48027.26,67731.6,29.09,3.3,1969,1909,60
Myntra,Head Sports Product 744,Sports,Head,731.46,965.2,24.22,4.7,2670,2215,455
Myntra,Lego Toys Product 493,Toys,Lego,11959.25,13607.41,12.11,4.9,3553,2155,1398
Myntra,Bosch Home Appliances Product 657,Home Appliances,Bosch,28085.71,31221.44,10.04,3.7,3439,1912,1527
Myntra,Dove Beauty Product 460,Beauty,Dove,7861.04,10803.78,27.24,3.5,1709,999,710
Myntra,Fisher-Price Toys Product 114,Toys,Fisher-Price,12963.04,19258.13,32.69,1,4044,3414,630
Myntra,Adidas Fashion Product 163,Fashion,Adidas,38369.17,48783.89,21.35,3.5,555,471,84
Myntra,Sony Electronics Product 474,Electronics,Sony,917.07,1079.73,15.06,4.7,4563,4078,485
Myntra,Decathlon Sports Product 826,Sports,Decathlon,13089.35,14730.18,11.14,4.5,3071,1985,1086
Myntra,Fisher-Price Toys Product 690,Toys,Fisher-Price,11068.33,15018.33,26.3,3.9,1607,925,682
Myntra,Puma Fashion Product 711,Fashion,Puma,4954.24,6773.15,26.85,2.2,4827,2924,1903
Myntra,Under Armour Sports Product 729,Sports,Under Armour,12627.69,16831.83,24.98,3.9,2953,1570,1383
Myntra,Samsung Electronics Product 561,Electronics,Samsung,11929.97,14334.01,16.77,3.3,1531,1442,89
Myntra,Oxford Books Product 794,Books,Oxford,2276.35,2714.84,16.15,3,4678,4336,342
Myntra,Apple Electronics Product 843,Electronics,Apple,27522.86,33474.77,17.78,4.6,2735,2204,531
Myntra,Bosch Home Appliances Product 406,Home Appliances,Bosch,7848.76,9135.73,14.09,1.3,136,122,14
Myntra,OnePlus Electronics Product 147,Electronics,OnePlus,23580.64,34458.75,31.57,3.7,917,860,57
Myntra,Under Armour Sports Product 449,Sports,Under Armour,34030.82,50155.43,32.15,1,3495,1811,1684
Myntra,Samsung Electronics Product 707,Electronics,Samsung,2766.62,3821.02,27.59,2.4,4331,3035,1296
Myntra,OnePlus Electronics Product 366,Electronics,OnePlus,40001.02,44132,9.36,3.4,3380,2428,952
Myntra,Hachette Books Product 127,Books,Hachette,47004.49,59647.36,21.2,2.3,905,571,334
Myntra,Maybelline Beauty Product 498,Beauty,Maybelline,31509.31,43027.18,26.77,1.9,1762,1175,587
Myntra,Reebok Sports Product 752,Sports,Reebok,30912.71,38638.78,20,4.1,1923,1424,499
Myntra,Funskool Toys Product 235,Toys,Funskool,45729.24,54397.67,15.94,4.8,2127,1341,786
Myntra,Puma Fashion Product 466,Fashion,Puma,14904.17,19081.71,21.89,2.8,4989,3380,1609
Myntra,Lakme Beauty Product 822,Beauty,Lakme,49172.61,58944.79,16.58,3.7,1586,1099,487
Myntra,Hasbro Toys Product 985,Toys,Hasbro,31115.82,40092.71,22.39,3.9,2694,1801,893
Myntra,Hachette Books Product 711,Books,Hachette,31678.24,36071.59,12.18,3.6,2832,1542,1290
Myntra,Lego Toys Product 985,Toys,Lego,5767.15,7138.39,19.21,1.8,29,27,2
Myntra,Samsung Home Appliances Product 567,Home Appliances,Samsung,22191.49,26408.31,15.97,4.3,998,862,136
Myntra,Mattel Toys Product 598,Toys,Mattel,9811.93,11495.71,14.65,1,741,659,82
Myntra,Hasbro Toys Product 649,Toys,Hasbro,23658.15,28315.19,16.45,2.6,838,695,143
Myntra,Nivea Beauty Product 202,Beauty,Nivea,44556.99,50507.36,11.78,2.3,4992,2675,2317
Myntra,Decathlon Sports Product 876,Sports,Decathlon,2761.51,3091.07,10.66,2.8,3493,2542,951
Myntra,Maybelline Beauty Product 630,Beauty,Maybelline,10459.12,12604.74,17.02,4.6,3040,3008,32
Myntra,Whirlpool Home Appliances Product 827,Home Appliances,Whirlpool,14717.86,19602.44,24.92,3.2,3016,2799,217
Myntra,Lego Toys Product 414,Toys,Lego,20429.41,28361.64,27.97,4.4,3669,2384,1285
Myntra,Head Sports Product 660,Sports,Head,4569.3,5652.87,19.17,1.2,1136,815,321
Myntra,Levi's Fashion Product 960,Fashion,Levi's,24428.21,30247.89,19.24,3.8,4417,2327,2090
Myntra,Sony Electronics Product 410,Electronics,Sony,3787.52,4951.83,23.51,3.2,2842,1961,881
Myntra,OnePlus Electronics Product 646,Electronics,OnePlus,18660.91,23001.14,18.87,2.1,4509,3928,581
Myntra,Yonex Sports Product 741,Sports,Yonex,6931.07,9933.39,30.22,1.8,4306,2630,1676
Myntra,Head Sports Product 907,Sports,Head,10013.44,13719.26,27.01,2.1,3113,1605,1508
Myntra,Nike Fashion Product 912,Fashion,Nike,22330.63,30630.84,27.1,2.4,3152,2641,511
Myntra,Samsung Home Appliances Product 939,Home Appliances,Samsung,24929.96,35720.08,30.21,1.7,3541,2123,1418
Myntra,Puma Fashion Product 230,Fashion,Puma,9640.16,12300.79,21.63,2.9,4343,2892,1451
Myntra,Samsung Home Appliances Product 315,Home Appliances,Samsung,6546.39,8236.94,20.52,4.4,1800,1125,675
Myntra,Under Armour Sports Product 534,Sports,Under Armour,40783.99,46886.41,13.02,3.8,4218,3895,323
Myntra,Dell Electronics Product 590,Electronics,Dell,6544.72,8314.29,21.28,3.2,3483,3165,318
Myntra,Hasbro Toys Product 397,Toys,Hasbro,47101.82,67891.75,30.62,1.5,470,417,53
Myntra,Maybelline Beauty Product 395,Beauty,Maybelline,9047.48,13446.14,32.71,2.2,2630,2449,181
Myntra,Lego Toys Product 135,Toys,Lego,24188.02,36133.7,33.06,4,239,224,15
Myntra,Head Sports Product 429,Sports,Head,44084,49342.96,10.66,1.6,3305,2585,720
Myntra,Maybelline Beauty Product 810,Beauty,Maybelline,28495.56,33088.46,13.88,1.7,154,82,72
Myntra,Lakme Beauty Product 293,Beauty,Lakme,7382.37,10830.42,31.84,1.8,4765,4440,325
Myntra,Lakme Beauty Product 756,Beauty,Lakme,1621.35,1887,14.08,1.4,1527,1319,208
Myntra,L'Oreal Beauty Product 300,Beauty,L'Oreal,24594.96,29180.79,15.72,2.8,1439,873,566
Myntra,Maybelline Beauty Product 141,Beauty,Maybelline,48852.88,58244.98,16.13,2.1,3892,3668,224
Myntra,Scholastic Books Product 392,Books,Scholastic,22602.44,26305.13,14.08,1.1,271,240,31
Myntra,Maybelline Beauty Product 150,Beauty,Maybelline,49326.29,60975.48,19.1,2.4,3386,1968,1418
Myntra,Zara Fashion Product 844,Fashion,Zara,48175.08,57107.43,15.64,4.1,3262,2566,696
Myntra,Yonex Sports Product 606,Sports,Yonex,35463.94,47773.39,25.77,1.1,3862,2260,1602
Myntra,Apple Electronics Product 747,Electronics,Apple,15681.65,20231.91,22.49,1.2,1435,942,493
Myntra,Samsung Home Appliances Product 831,Home Appliances,Samsung,21349.77,31203.45,31.58,4.4,854,454,400
Myntra,Penguin Books Product 578,Books,Penguin,6371.86,9377.59,32.05,4.5,3031,2506,525
Myntra,Puma Fashion Product 400,Fashion,Puma,18609.36,20656.88,9.91,1.5,4902,4696,206
Myntra,Decathlon Sports Product 290,Sports,Decathlon,37286.98,52482.66,28.95,1.8,3203,2295,908
Myntra,Levi's Fashion Product 462,Fashion,Levi's,43439.88,62695.67,30.71,4.1,4651,3358,1293
Myntra,Adidas Fashion Product 797,Fashion,Adidas,46272.51,68377.39,32.33,2.7,3928,2814,1114
Myntra,Sony Electronics Product 757,Electronics,Sony,44367.18,60970.1,27.23,2.3,4124,2170,1954
Myntra,Whirlpool Home Appliances Product 426,Home Appliances,Whirlpool,18377.76,24687.48,25.56,3.7,3271,2230,1041
Myntra,OnePlus Electronics Product 362,Electronics,OnePlus,25805.04,29943.64,13.82,2.7,3792,1905,1887
Myntra,OnePlus Electronics Product 589,Electronics,OnePlus,1687.5,2224.35,24.14,4.4,1131,928,203
Myntra,Hasbro Toys Product 162,Toys,Hasbro,46972.72,66447.53,29.31,1.5,2754,2528,226
Myntra,Maybelline Beauty Product 242,Beauty,Maybelline,25145.74,36654.67,31.4,1.5,4595,4328,267
Myntra,OnePlus Electronics Product 964,Electronics,OnePlus,20774.37,29655.19,29.95,4.2,3396,3206,190
Myntra,Dove Beauty Product 982,Beauty,Dove,1259.67,1593.73,20.96,2.2,1005,992,13
Myntra,Hasbro Toys Product 198,Toys,Hasbro,24321.57,30917.9,21.33,1,3140,1811,1329
Myntra,Maybelline Beauty Product 969,Beauty,Maybelline,17057.26,22122,22.89,3.1,590,302,288
Myntra,Funskool Toys Product 193,Toys,Funskool,37710.13,50950.48,25.99,5,2605,1322,1283
Myntra,Maybelline Beauty Product 869,Beauty,Maybelline,6134.85,8437.08,27.29,3.2,749,387,362
Myntra,HarperCollins Books Product 583,Books,HarperCollins,41319.46,53849.49,23.27,3.3,4020,3582,438
Myntra,Bosch Home Appliances Product 117,Home Appliances,Bosch,19825.85,28832.57,31.24,2.7,4489,3804,685
Myntra,Maybelline Beauty Product 458,Beauty,Maybelline,21892.31,24474.49,10.55,3.3,4128,3574,554
Myntra,Samsung Electronics Product 876,Electronics,Samsung,17466.58,20829.87,16.15,3.2,1992,1568,424
Myntra,Scholastic Books Product 475,Books,Scholastic,36032.38,43619.17,17.39,2,3970,2669,1301
Myntra,Under Armour Sports Product 199,Sports,Under Armour,11504.95,12868.5,10.6,4.3,4128,2196,1932
Myntra,L'Oreal Beauty Product 248,Beauty,L'Oreal,26021.82,37496.21,30.6,3.5,184,138,46
Myntra,Oxford Books Product 860,Books,Oxford,31434.95,35868.29,12.36,2.7,202,175,27
Myntra,Nivea Beauty Product 908,Beauty,Nivea,27789.24,38638.63,28.08,2,701,381,320
Myntra,Nivea Beauty Product 833,Beauty,Nivea,39289.7,55928.89,29.75,1.1,2889,1543,1346
Myntra,Nivea Beauty Product 951,Beauty,Nivea,22411.62,32681.09,31.42,1.3,1811,1234,577
Myntra,Penguin Books Product 423,Books,Penguin,20140.7,29927.18,32.7,4.5,617,456,161
Myntra,Mattel Toys Product 986,Toys,Mattel,22778.69,32076.2,28.99,3,2837,2799,38
Myntra,Samsung Electronics Product 187,Electronics,Samsung,30169.66,41255.54,26.87,1.4,368,281,87
Myntra,HarperCollins Books Product 787,Books,HarperCollins,4033.92,5195.25,22.35,2.8,2503,2108,395
Myntra,Whirlpool Home Appliances Product 813,Home Appliances,Whirlpool,42139.31,53390.23,21.07,1.7,560,531,29
Myntra,Reebok Sports Product 279,Sports,Reebok,37681,51252.85,26.48,4.3,4625,4522,103
Myntra,Nike Fashion Product 641,Fashion,Nike,39928.18,50501.25,20.94,1.1,1212,909,303
Myntra,L'Oreal Beauty Product 655,Beauty,L'Oreal,49681.07,73512.66,32.42,3.8,4406,3733,673
Myntra,Funskool Toys Product 364,Toys,Funskool,38532.49,52302.69,26.33,1.8,277,150,127
Myntra,L'Oreal Beauty Product 591,Beauty,L'Oreal,45340.2,67596.14,32.92,4,3352,2017,1335
Myntra,L'Oreal Beauty Product 854,Beauty,L'Oreal,4747.09,5399.09,12.08,1.3,2642,1395,1247
Myntra,Puma Fashion Product 426,Fashion,Puma,4967.77,5472.11,9.22,2.4,3115,2333,782
Myntra,Maybelline Beauty Product 449,Beauty,Maybelline,46140.29,51949.55,11.18,1.6,2441,2155,286
Myntra,Nike Fashion Product 967,Fashion,Nike,19887.01,25074.9,20.69,4.3,308,290,18
Myntra,Lakme Beauty Product 748,Beauty,Lakme,29200.11,42416.27,31.16,2.9,3234,2355,879
Myntra,Dell Electronics Product 385,Electronics,Dell,26358.17,35372.06,25.48,1.4,3645,2263,1382
Myntra,L'Oreal Beauty Product 294,Beauty,L'Oreal,34808.2,41066.78,15.24,2.9,3630,2652,978
Myntra,Scholastic Books Product 490,Books,Scholastic,6860.96,7890.52,13.05,3.6,3489,3488,1
Myntra,Lego Toys Product 325,Toys,Lego,2803.9,3252.01,13.78,4.3,2599,2223,376
Myntra,Puma Fashion Product 274,Fashion,Puma,33225.54,47143.18,29.52,1.9,4075,2791,1284
Myntra,Apple Electronics Product 819,Electronics,Apple,49533.78,58151.28,14.82,3.9,224,217,7
Myntra,Under Armour Sports Product 473,Sports,Under Armour,13899.04,18305.84,24.07,1.1,857,435,422
Myntra,HarperCollins Books Product 278,Books,HarperCollins,43171.07,62271.64,30.67,4.7,1939,1260,679
Myntra,L'Oreal Beauty Product 609,Beauty,L'Oreal,3627.87,4566.5,20.55,4.8,1175,602,573
Myntra,Mattel Toys Product 194,Toys,Mattel,23882.95,34935.17,31.64,4.7,1630,850,780
Myntra,Nivea Beauty Product 806,Beauty,Nivea,8795.98,12180.92,27.79,4.6,315,237,78
Myntra,Reebok Sports Product 141,Sports,Reebok,4420.56,6537.65,32.38,2.8,3655,2603,1052
Myntra,Lakme Beauty Product 889,Beauty,Lakme,11260.25,12639.79,10.91,4.4,2644,1546,1098
Myntra,Lakme Beauty Product 287,Beauty,Lakme,35505.74,40310.36,11.92,3.2,1221,872,349
Myntra,Hachette Books Product 630,Books,Hachette,3422.46,5090.04,32.76,2.3,2671,1855,816
Myntra,L'Oreal Beauty Product 381,Beauty,L'Oreal,9722.2,11258.37,13.64,3.2,2989,1879,1110
Myntra,HarperCollins Books Product 249,Books,HarperCollins,32139.61,46388.44,30.72,5,439,387,52
Myntra,Yonex Sports Product 872,Sports,Yonex,30223.62,36572.31,17.36,2.3,1683,1004,679
Myntra,Penguin Books Product 169,Books,Penguin,35236.78,43324.5,18.67,2,4769,4070,699
Myntra,Nike Fashion Product 465,Fashion,Nike,17734.85,24090.24,26.38,4.1,3827,2996,831
Myntra,Under Armour Sports Product 417,Sports,Under Armour,8880.24,9896.1,10.27,3.8,424,326,98
Myntra,Samsung Home Appliances Product 206,Home Appliances,Samsung,17333.76,24330.17,28.76,3.5,4045,3899,146
Myntra,Funskool Toys Product 887,Toys,Funskool,19961.56,26929.5,25.87,2,4372,3625,747
Myntra,Adidas Fashion Product 299,Fashion,Adidas,32758.84,38519.01,14.95,3.6,270,145,125
Myntra,Decathlon Sports Product 226,Sports,Decathlon,49611.41,66590.01,25.5,3.5,3686,1852,1834
Myntra,Sony Electronics Product 471,Electronics,Sony,26854.65,32582,17.58,2.4,2787,2094,693
Myntra,Adidas Fashion Product 839,Fashion,Adidas,34200.65,41039.3,16.66,1.2,789,494,295
Myntra,OnePlus Electronics Product 820,Electronics,OnePlus,26874.01,33256.02,19.19,1.8,649,553,96
Myntra,L'Oreal Beauty Product 387,Beauty,L'Oreal,7317.57,10519.99,30.44,4.2,3427,2145,1282
Myntra,L'Oreal Beauty Product 801,Beauty,L'Oreal,34702.76,38424.89,9.69,2,1212,919,293
Myntra,Samsung Home Appliances Product 895,Home Appliances,Samsung,46600.63,53960.11,13.64,1.4,2781,2482,299
Myntra,Lego Toys Product 641,Toys,Lego,15885.47,20989.68,24.32,4.5,2422,2379,43
Myntra,Zara Fashion Product 869,Fashion,Zara,46638.99,57332.68,18.65,3.9,3868,3296,572
Myntra,Yonex Sports Product 563,Sports,Yonex,37709.88,51025.64,26.1,1.7,4327,2862,1465
Myntra,OnePlus Electronics Product 407,Electronics,OnePlus,24869.39,35244.44,29.44,2.4,1782,1313,469
Myntra,Mattel Toys Product 589,Toys,Mattel,28276.45,31545.21,10.36,3.7,2634,1775,859
Myntra,Dell Electronics Product 428,Electronics,Dell,25472.47,33151.6,23.16,2,1230,1152,78
Myntra,Nivea Beauty Product 603,Beauty,Nivea,49793.59,56669.01,12.13,1.6,2813,1903,910
Myntra,Bosch Home Appliances Product 487,Home Appliances,Bosch,46171.57,59790.98,22.78,4.8,978,547,431
Myntra,Oxford Books Product 644,Books,Oxford,25844.61,35353.21,26.9,2.3,1346,1270,76
Myntra,Oxford Books Product 405,Books,Oxford,26970.32,31960.39,15.61,3,3722,2471,1251
Myntra,Decathlon Sports Product 985,Sports,Decathlon,5033.09,5924.25,15.04,1.9,4305,3441,864
Myntra,Funskool Toys Product 329,Toys,Funskool,5858.09,7569.03,22.6,1.3,4056,2656,1400
Myntra,L'Oreal Beauty Product 526,Beauty,L'Oreal,25325.16,30122.83,15.93,1.3,3792,2691,1101
Myntra,Lego Toys Product 182,Toys,Lego,39267.64,44656.64,12.07,4.2,4471,3547,924
Myntra,Hasbro Toys Product 914,Toys,Hasbro,17045.09,23582.61,27.72,3.6,4039,2790,1249
Myntra,Dell Electronics Product 748,Electronics,Dell,7250.97,9080.94,20.15,1.5,1801,961,840
Myntra,L'Oreal Beauty Product 187,Beauty,L'Oreal,1258.33,1538.54,18.21,2,775,410,365
Myntra,Fisher-Price Toys Product 455,Toys,Fisher-Price,37762.8,53118.06,28.91,2.7,557,460,97
Myntra,Lakme Beauty Product 789,Beauty,Lakme,21319.12,23723.19,10.13,3,3592,3450,142
Myntra,Oxford Books Product 618,Books,Oxford,18905.66,21456.97,11.89,2.7,358,186,172
Myntra,Maybelline Beauty Product 754,Beauty,Maybelline,25674.27,29444.33,12.8,4.2,4803,3689,1114
Myntra,Maybelline Beauty Product 480,Beauty,Maybelline,27079.86,40570.52,33.25,5,150,142,8
Myntra,Maybelline Beauty Product 618,Beauty,Maybelline,4743.97,5760.95,17.65,4.8,3997,3174,823
Myntra,Fisher-Price Toys Product 713,Toys,Fisher-Price,24271.21,28460.98,14.72,1.3,907,819,88
Myntra,L'Oreal Beauty Product 186,Beauty,L'Oreal,19610.56,23440.2,16.34,1.4,4395,3690,705
Myntra,Dove Beauty Product 951,Beauty,Dove,19887.03,25501.08,22.01,2.5,4438,4221,217
Myntra,Reebok Sports Product 993,Sports,Reebok,20441.11,30156.95,32.22,1.3,4498,3198,1300
Myntra,Reebok Sports Product 862,Sports,Reebok,11127.3,14121.31,21.2,2.9,2679,2617,62
Myntra,Funskool Toys Product 305,Toys,Funskool,42180.92,46837.79,9.94,1.2,193,125,68
Myntra,Levi's Fashion Product 514,Fashion,Levi's,24546.84,31712.88,22.6,1.5,4340,3888,452
Myntra,Oxford Books Product 298,Books,Oxford,8307.04,9611.43,13.57,2.1,2850,2361,489
Myntra,Adidas Fashion Product 801,Fashion,Adidas,22820.44,28956.52,21.19,4.5,3664,2635,1029
Myntra,Under Armour Sports Product 187,Sports,Under Armour,43610.9,56977.06,23.46,1.7,3164,2458,706
Myntra,Puma Fashion Product 479,Fashion,Puma,8411.38,12246.91,31.32,1.5,260,157,103
Myntra,Nivea Beauty Product 285,Beauty,Nivea,5421.34,6417.93,15.53,2.8,3638,2359,1279
Myntra,HarperCollins Books Product 147,Books,HarperCollins,27997.75,34380.75,18.57,1.7,3543,2499,1044
Myntra,Nivea Beauty Product 868,Beauty,Nivea,36046.15,52667.38,31.56,1.9,2125,1924,201
Myntra,Lego Toys Product 260,Toys,Lego,33366.07,43714.72,23.67,3.4,3898,1996,1902
Myntra,Dell Electronics Product 981,Electronics,Dell,14773.21,18518.57,20.22,4.6,1900,1239,661
Myntra,Sony Electronics Product 514,Electronics,Sony,4501.57,5127.15,12.2,4.9,2593,1619,974
Myntra,Whirlpool Home Appliances Product 982,Home Appliances,Whirlpool,19233.74,27823.01,30.87,2.7,349,187,162
Myntra,HarperCollins Books Product 143,Books,HarperCollins,2189.7,3096.37,29.28,5,2183,1821,362
Myntra,Penguin Books Product 429,Books,Penguin,26194.82,35173.56,25.53,1.8,343,233,110
Myntra,Hasbro Toys Product 690,Toys,Hasbro,3227.08,3586.33,10.02,4.6,4866,2620,2246
Myntra,Dell Electronics Product 857,Electronics,Dell,41421.4,53666.55,22.82,4.9,3546,2968,578
Myntra,Samsung Electronics Product 292,Electronics,Samsung,21797.71,26989.98,19.24,1,4718,4068,650
Myntra,Penguin Books Product 576,Books,Penguin,23467.22,26558.41,11.64,1.1,1585,1496,89
Myntra,Decathlon Sports Product 981,Sports,Decathlon,30766.82,40837.87,24.66,2.7,1332,784,548
Myntra,Whirlpool Home Appliances Product 788,Home Appliances,Whirlpool,6729.9,7855.92,14.33,2.3,1972,1398,574
Myntra,Hachette Books Product 828,Books,Hachette,6142.15,8189.88,25,1.7,135,121,14
Myntra,Hasbro Toys Product 221,Toys,Hasbro,41409.98,59644.26,30.57,1.8,3633,2814,819
Myntra,Zara Fashion Product 522,Fashion,Zara,45177.89,53746.09,15.94,2.2,1444,939,505
Myntra,LG Home Appliances Product 796,Home Appliances,LG,265.57,302.17,12.11,4.7,2704,2697,7
Myntra,Samsung Home Appliances Product 838,Home Appliances,Samsung,33322.32,47714.14,30.16,3.5,2466,2304,162
Myntra,Sony Electronics Product 234,Electronics,Sony,6214.22,7402.77,16.06,3.7,716,550,166
Myntra,Reebok Sports Product 580,Sports,Reebok,3747.45,4907.3,23.64,1.6,3141,1586,1555
Myntra,Under Armour Sports Product 164,Sports,Under Armour,27863.49,31666.03,12.01,2.6,3615,2956,659
Myntra,Apple Electronics Product 870,Electronics,Apple,17127.55,20704.72,17.28,3.7,271,201,70
Myntra,Yonex Sports Product 139,Sports,Yonex,47802.45,56478.15,15.36,4.9,508,315,193
Myntra,Levi's Fashion Product 709,Fashion,Levi's,969.1,1220.34,20.59,1,1359,1235,124
Myntra,Reebok Sports Product 903,Sports,Reebok,13565.72,18145.76,25.24,1.7,1935,1540,395
Myntra,Yonex Sports Product 156,Sports,Yonex,28916.71,42838.47,32.5,1.7,1687,1528,159
Myntra,Yonex Sports Product 182,Sports,Yonex,22304.57,27250.4,18.15,1.1,4430,3145,1285
Myntra,Bosch Home Appliances Product 305,Home Appliances,Bosch,33850.54,49067.21,31.01,5,3454,1756,1698
Myntra,Philips Home Appliances Product 659,Home Appliances,Philips,4763.05,6215.32,23.37,3.8,2064,1571,493
Myntra,Levi's Fashion Product 614,Fashion,Levi's,10907.8,15212.05,28.3,1.4,1930,1584,346
Myntra,Adidas Fashion Product 621,Fashion,Adidas,40579.88,45708.93,11.22,2.3,1245,772,473
Myntra,Hachette Books Product 457,Books,Hachette,10974.97,15869.76,30.84,1.7,3762,3133,629
Myntra,Bosch Home Appliances Product 283,Home Appliances,Bosch,8611.18,10011.91,13.99,3.9,4336,2444,1892
Myntra,Yonex Sports Product 574,Sports,Yonex,31330.69,42876.89,26.93,2,3312,2629,683
Myntra,Nivea Beauty Product 101,Beauty,Nivea,10835.49,12907.24,16.05,1.8,3737,3199,538
Myntra,Puma Fashion Product 960,Fashion,Puma,3713.43,5386.91,31.07,1.1,4340,3694,646
Myntra,Reebok Sports Product 958,Sports,Reebok,48836.2,66306.53,26.35,2.7,1368,761,607
